Transaction_ID,Timestamp,Amount,Merchant,Location,Card_Type,Device,Is_Fraud
928,28/01/2025 13:03,78.01,"Suarez, Hunter and Jennings",Brianport,Amex,Tablet,0
929,06/01/2025 17:03,100.37,Moyer and Sons,Williamsland,Amex,Desktop,1
930,08/01/2025 00:26,29.83,"Perez, Thompson and Heath",West Robertfurt,Discover,Mobile,0
931,17/01/2025 19:38,15.01,Graham-Holmes,East Kristimouth,Discover,Desktop,0
932,16/01/2025 11:01,180.14,Thompson Group,Port Meganshire,Visa,Desktop,0
933,09/01/2025 21:08,416.06,Campos Inc,Roymouth,Discover,Tablet,0
934,31/01/2025 06:34,74.59,Martinez PLC,Lake Corey,Visa,Desktop,0
935,22/01/2025 00:26,18.84,"Lopez, Nielsen and Brooks",West Denise,Discover,Tablet,0
936,23/01/2025 10:34,31.79,Kelly Ltd,Port Dianeview,MasterCard,Mobile,0
937,04/01/2025 18:00,1.86,"Clark, Ellis and Jacobs",North Danielport,MasterCard,Tablet,0
938,03/02/2025 22:49,245.69,"Mcdonald, Richardson and Tran",Kaitlinchester,Visa,Desktop,0
939,22/01/2025 23:25,12.53,Wong-Rogers,Port Josephview,Amex,Mobile,0
940,14/01/2025 02:56,85.92,Boyd PLC,South Gregory,MasterCard,Desktop,0
941,15/01/2025 12:41,32.03,Grimes-Gonzales,West Jacobshire,Visa,Tablet,0
942,31/01/2025 09:38,80.78,"Castillo, Gay and Petersen",South Jimmyshire,Discover,Mobile,0
943,10/01/2025 03:13,105.39,Anderson-Morgan,New Tiffany,Discover,Mobile,0
944,03/02/2025 15:29,177.04,Mosley and Sons,Port Kendrabury,Visa,Tablet,0
945,29/01/2025 07:12,23.12,"Bryant, Vincent and Avila",New Alejandro,Amex,Tablet,0
946,02/01/2025 04:59,1.11,Watkins and Sons,Deborahchester,Visa,Mobile,0
947,12/01/2025 07:20,14.72,Anderson-Mueller,North Kimberlymouth,Visa,Mobile,0
948,17/01/2025 02:28,230.28,Lewis-Ortiz,Angelafurt,MasterCard,Tablet,0
949,08/01/2025 08:56,207.06,"Clark, Perez and Mckinney",Wendytown,Visa,Desktop,0
950,01/02/2025 15:00,90.98,"Johnson, Carr and Lopez",New Samuel,Visa,Mobile,0
951,01/02/2025 07:39,91.76,Miller-Hurst,Port Donna,Discover,Tablet,0
952,28/01/2025 07:04,109.37,"Franco, Romero and Smith",East Christine,MasterCard,Desktop,0
953,19/01/2025 18:47,19.28,"Clark, Barnes and Boyd",Lake Bradleyville,Discover,Mobile,0
954,17/01/2025 03:07,245.82,Schneider Group,East John,Discover,Mobile,0
955,03/02/2025 17:07,54.26,"Chan, Spencer and Sanchez",Pattersonchester,Amex,Tablet,0
956,26/01/2025 00:39,48.31,Wiley-Simpson,New Christine,Amex,Desktop,0
957,28/01/2025 04:56,73.17,Velazquez PLC,Lake Tommy,MasterCard,Mobile,0
958,02/01/2025 20:21,4.81,Morales-Duncan,Carterton,MasterCard,Desktop,0
959,17/01/2025 21:56,18.19,"Conner, Thompson and White",Schroederton,Amex,Desktop,0
960,24/01/2025 15:33,133.95,Juarez Group,Port Raymondberg,Amex,Mobile,0
961,05/02/2025 11:01,8.64,"Boyd, Smith and Morrison",Waynemouth,Amex,Desktop,0
962,30/01/2025 15:14,92.42,Walker-Li,Port Douglas,Amex,Mobile,0
963,02/02/2025 21:32,28.15,Morris and Sons,Chavezmouth,Amex,Desktop,1
964,09/01/2025 22:08,49.31,"Lawson, Aguirre and Steele",East Justinborough,Discover,Mobile,0
965,07/01/2025 13:32,34.07,"Grant, Curtis and Fleming",Port Julie,MasterCard,Tablet,0
966,19/01/2025 06:07,43.95,Smith Group,Evanschester,Discover,Mobile,0
967,02/02/2025 16:47,126.96,Browning-Martin,Port Kimberly,Discover,Mobile,0
968,20/01/2025 05:05,35.26,"Jones, Ward and Murray",North Jamesland,Visa,Mobile,0
969,13/01/2025 11:22,83.56,Montgomery Ltd,Tarafort,Discover,Desktop,0
970,26/01/2025 02:00,64.64,"Kelley, Allen and Gray",Brooksfort,Amex,Tablet,0
971,27/01/2025 09:12,108.97,Li PLC,East Darlene,Amex,Desktop,0
972,21/01/2025 11:54,276.19,Turner-Newton,South Brent,Visa,Desktop,0
973,19/01/2025 14:18,131.89,"Edwards, Burch and Campos",Karenview,Visa,Mobile,0
974,20/01/2025 02:01,24.2,Baker PLC,West Michael,Visa,Desktop,0
975,01/01/2025 22:07,3.17,Johnson and Sons,New Mark,Visa,Mobile,0
976,02/02/2025 08:46,30.42,Burns-Scott,North Marytown,Visa,Tablet,0
977,02/01/2025 10:08,90.41,Bailey and Sons,Hillville,Discover,Desktop,0
978,16/01/2025 23:24,5.28,Peters-Jones,Reneestad,Visa,Desktop,0
979,23/01/2025 19:14,68.59,Russell LLC,North Michelleton,Discover,Desktop,0
980,17/01/2025 21:20,90.84,Walker PLC,Hollandshire,MasterCard,Mobile,0
981,19/01/2025 17:59,40.68,"Fisher, Jacobs and Garcia",Meyerstad,Visa,Mobile,0
982,07/01/2025 20:00,147.36,"Avila, Medina and Wall",North Yvonneland,Visa,Desktop,0
983,01/02/2025 08:50,11.27,"Henry, Thomas and Wilson",Ericahaven,Discover,Desktop,0
984,04/02/2025 23:28,7.81,"Miranda, Vazquez and Vargas",Lake Julia,MasterCard,Tablet,0
985,17/01/2025 05:41,130.26,Morgan-Sims,Madisonton,Discover,Tablet,0
986,02/01/2025 22:55,68.42,Perry and Sons,Carterborough,Discover,Tablet,0
987,22/01/2025 17:26,116.6,Carter-Roberts,West Jennifertown,Visa,Tablet,0
988,04/02/2025 19:00,57.06,"Hodges, Wallace and Burke",Port Jamesberg,Amex,Tablet,0
989,20/01/2025 16:14,28.29,Choi-Martinez,Fowlerstad,Amex,Mobile,0
990,30/01/2025 14:32,170.98,"Mccarthy, Davis and Solis",East Deniseburgh,Discover,Tablet,0
991,02/02/2025 10:44,160.65,"Dixon, Jones and Caldwell",New Alexaport,Visa,Tablet,0
992,14/01/2025 11:25,118.64,"Smith, Carr and Watson",Chanstad,MasterCard,Desktop,0
993,05/02/2025 02:46,31.77,"Farmer, Lutz and Shaw",Morganfort,Amex,Mobile,0
994,11/01/2025 20:56,89.22,"Bishop, Riddle and Moore",North Stacey,MasterCard,Tablet,0
995,21/01/2025 08:08,44.78,Tran Group,North Lawrencechester,Amex,Tablet,1
996,01/02/2025 02:57,9.61,Mayer-Roy,East James,Visa,Tablet,0
997,23/01/2025 12:56,249.27,"Johnson, Thompson and Kelly",Hintonside,Discover,Desktop,0
998,20/01/2025 17:31,14.71,"Noble, Austin and Gutierrez",East Anthony,MasterCard,Desktop,0
999,11/01/2025 03:05,300.05,Jones-Gray,Ashleyland,MasterCard,Desktop,0
1000,04/01/2025 23:16,59.06,Allison-Peters,Mooreshire,Discover,Tablet,0
1001,26/01/2025 03:44,20.47,Zuniga Group,Simonborough,MasterCard,Desktop,0
1002,12/01/2025 07:12,78.07,Giles LLC,Lake Kevin,Amex,Tablet,0
1003,14/01/2025 05:52,206.31,Porter PLC,Lake Seth,Discover,Mobile,0
1004,17/01/2025 06:14,131.76,Ray-Lara,New Loganton,Amex,Tablet,0
1005,17/01/2025 21:50,164.28,"Carson, Mills and Boyer",South Jesus,Amex,Desktop,0
1006,18/01/2025 07:26,107.52,Anderson-Davis,Douglasville,Visa,Mobile,0
1007,15/01/2025 19:20,117.86,Ferguson-Miller,Port Stevenshire,Amex,Tablet,0
1008,12/01/2025 00:49,189.18,"Harrison, Herman and Hunt",Jenniferburgh,Visa,Mobile,0
1009,24/01/2025 22:03,28.72,"Harris, Tanner and Schneider",New Matthewbury,MasterCard,Mobile,0
1010,30/01/2025 22:37,67.22,"Alvarez, Murray and Koch",Samuelhaven,MasterCard,Mobile,0
1011,21/01/2025 09:11,25,"Barnett, Mueller and Wright",Arnoldland,Visa,Tablet,0
1012,05/01/2025 22:46,439.56,"Maxwell, Smith and Lopez",Melissaview,Amex,Desktop,0
1013,04/01/2025 16:29,288.35,Russell-Faulkner,Derrickland,Discover,Tablet,0
1014,06/01/2025 11:22,4.02,"Gordon, Garcia and Phillips",Port Laura,Discover,Desktop,0
1015,29/01/2025 12:54,122.27,Weaver LLC,Smithview,Visa,Tablet,0
1016,11/01/2025 08:41,259.36,Boone-Schultz,North Christina,MasterCard,Tablet,0
1017,19/01/2025 21:10,19.92,"Adams, Perez and Adams",Foleyview,MasterCard,Tablet,0
1018,30/01/2025 08:17,83.92,"Nichols, Johnson and Berg",Kellychester,Discover,Desktop,0
1019,09/01/2025 08:17,247.09,Lopez-Haley,Williamstown,Visa,Tablet,0
1020,15/01/2025 10:45,3.45,Sanchez-Howell,Lake Shanehaven,Discover,Mobile,0
1021,26/01/2025 09:21,119.54,"Smith, Frost and Duran",North Jennifer,Amex,Tablet,0
1022,16/01/2025 09:33,35.29,James Inc,North Coreyview,Amex,Mobile,0
1023,02/01/2025 21:39,258.22,Johnson Group,Ryanberg,Visa,Desktop,0
1024,26/01/2025 01:26,354.25,Scott-Kent,Pearsonside,Visa,Desktop,0
1025,02/01/2025 16:04,288.72,Pope-Chapman,East Hayley,Amex,Tablet,0
1026,23/01/2025 11:41,64.29,Gregory Inc,Zhangstad,MasterCard,Tablet,0
1027,23/01/2025 19:25,198.08,"Espinoza, Salazar and Day",East Pamelaton,Visa,Tablet,0
1028,14/01/2025 01:28,186.14,"Beck, Watson and Davis",West Kennethmouth,Amex,Mobile,0
1029,25/01/2025 01:56,38.43,"Donovan, Cooper and Taylor",South Elizabethtown,Amex,Desktop,0
1030,27/01/2025 09:41,176.56,"Russell, Hardin and Gonzales",East Danielbury,MasterCard,Mobile,0
1031,23/01/2025 09:23,3.77,"Wheeler, Rhodes and Wallace",Hammondland,MasterCard,Mobile,0
1032,13/01/2025 02:31,90.7,"Gomez, Jacobs and May",Grahamchester,MasterCard,Tablet,0
1033,18/01/2025 02:20,26.14,Wilson-Henson,Davidbury,MasterCard,Tablet,0
1034,11/01/2025 07:43,12.85,Bell and Sons,New Patricia,Discover,Mobile,0
1035,23/01/2025 08:20,8.01,"Mendez, Haynes and Bailey",Lake Kylefurt,MasterCard,Mobile,0
1036,28/01/2025 05:41,119.17,Yang Inc,West Jacqueline,Discover,Tablet,1
1037,08/01/2025 04:19,41.53,Contreras LLC,Chelseamouth,Visa,Tablet,0
1038,29/01/2025 05:19,129.01,Sandoval Ltd,Steeleland,Amex,Mobile,0
1039,14/01/2025 21:53,6.76,Vargas Ltd,Byrdhaven,Discover,Tablet,0
1040,28/01/2025 01:05,37.88,"Holmes, Wolfe and Chambers",South Lisa,Visa,Tablet,0
1041,30/01/2025 05:43,77.54,Lambert-Harrison,Kimberlyburgh,Visa,Mobile,0
1042,03/02/2025 17:16,156.41,"Mcgee, Hughes and Young",East Emily,Discover,Mobile,0
1043,01/01/2025 20:36,38.38,"Johnson, Thompson and Mitchell",Port Charlesville,Visa,Desktop,0
1044,22/01/2025 15:32,98.32,Smith-Butler,Bushborough,Visa,Mobile,0
1045,11/01/2025 11:32,217.14,Bautista Ltd,Michaelport,Discover,Tablet,0
1046,03/02/2025 02:52,95.68,"Lopez, Lewis and Bruce",Clarkshire,Visa,Mobile,0
1047,02/01/2025 07:48,26.52,Walton-Butler,Jeanshire,MasterCard,Mobile,0
1048,12/01/2025 20:28,2.47,Vargas and Sons,East Karen,MasterCard,Mobile,0
1049,19/01/2025 17:51,204.1,Baldwin-Weiss,Amandaburgh,Amex,Desktop,0
1050,26/01/2025 19:58,2.15,"Williams, Hansen and Ferrell",Kaitlinbury,Visa,Desktop,0
1051,10/01/2025 10:11,207.71,"Taylor, Johnson and Anderson",South Sierra,Amex,Tablet,0
1052,13/01/2025 22:10,75.28,Richardson PLC,Watkinshaven,MasterCard,Desktop,0
1053,09/01/2025 20:55,279.8,Hernandez PLC,East Noah,MasterCard,Mobile,0
1054,22/01/2025 09:20,160.34,Russell-Ferguson,Rodriguezbury,MasterCard,Desktop,0
1055,04/01/2025 07:11,618.22,"Wilson, Allen and Miller",Nguyenstad,Visa,Mobile,0
1056,08/01/2025 15:08,43.19,Ingram LLC,Amandaport,Visa,Desktop,0
1057,10/01/2025 01:34,145.75,"Odonnell, Meyer and Payne",Jamesside,MasterCard,Desktop,0
1058,30/01/2025 21:16,51.4,"Johnston, Lozano and Blake",South April,Amex,Desktop,0
1059,20/01/2025 02:28,65.37,Gordon Ltd,East Angelaburgh,Amex,Mobile,0
1060,03/01/2025 04:21,98.75,Terry Inc,Matthewborough,Discover,Desktop,0
1061,09/01/2025 23:12,206.89,Kirk Inc,New Charles,MasterCard,Mobile,0
1062,27/01/2025 11:03,414.04,Ray Ltd,South Christopher,Amex,Mobile,0
1063,03/02/2025 15:24,146.22,Cooper LLC,Wilsonborough,MasterCard,Tablet,0
1064,02/02/2025 10:32,54.09,Dawson LLC,New Vickitown,Amex,Desktop,0
1065,16/01/2025 03:34,54.71,Medina PLC,Whiteberg,Discover,Tablet,0
1066,04/01/2025 15:52,133.78,Guzman Inc,East Wesleyberg,Discover,Tablet,0
1067,24/01/2025 06:12,27.28,Sheppard Inc,South Thomasbury,MasterCard,Mobile,0
1068,29/01/2025 00:18,11.71,"Harmon, Edwards and Kirby",Cynthiaborough,Amex,Desktop,0
1069,02/02/2025 05:48,43.79,Bailey-Baker,Christybury,Visa,Mobile,0
1070,23/01/2025 12:27,33.86,Ramos and Sons,Woodsville,Discover,Mobile,0
1071,04/02/2025 19:51,35.14,"Patterson, Vega and Owen",South Valeriestad,MasterCard,Desktop,0
1072,28/01/2025 23:04,26.61,Cook-Young,South Jillville,MasterCard,Mobile,0
1073,07/01/2025 02:32,4.3,"Rivera, Brown and Walker",Noahshire,Amex,Desktop,0
1074,23/01/2025 16:29,1.8,Guzman-Adams,Clarkborough,MasterCard,Desktop,0
1075,19/01/2025 10:12,440,Stewart-Harris,North Jackshire,Discover,Mobile,0
1076,28/01/2025 06:42,55.82,Marshall-Carr,Shannontown,MasterCard,Mobile,0
1077,11/01/2025 08:40,48.5,Nichols-Williams,Port Michelle,MasterCard,Tablet,0
1078,07/01/2025 15:53,113.83,Kirby-Obrien,South Lauren,Visa,Mobile,0
1079,03/02/2025 06:27,24.62,Peters Group,Ryanville,Visa,Desktop,0
1080,11/01/2025 22:52,299.5,Bartlett Inc,Greerhaven,Discover,Tablet,0
1081,18/01/2025 23:39,154.34,Brown Inc,Port Debra,Amex,Desktop,0
1082,26/01/2025 14:09,9.37,Cox Inc,Fordchester,Visa,Tablet,0
1083,31/01/2025 18:07,54.06,Myers-Phillips,Wellstown,Amex,Mobile,0
1084,05/02/2025 01:29,211.29,Johnson-Tucker,Williamsfort,Discover,Mobile,0
1085,01/01/2025 01:13,289.56,Hunter-Roth,New Rachael,Visa,Mobile,0
1086,30/01/2025 21:37,63,"Hicks, Rosario and Sullivan",Lake Jonathan,Amex,Desktop,0
1087,23/01/2025 21:40,95.04,"Jones, Rodriguez and Rodriguez",East Jeffrey,Visa,Tablet,0
1088,11/01/2025 17:47,18.28,"Martin, Holder and Chung",New Anthony,Discover,Desktop,0
1089,04/02/2025 05:56,472.94,Simmons-Schmitt,Mcneilville,Discover,Tablet,0
1090,17/01/2025 09:16,26.35,Summers Group,North Jamie,Visa,Mobile,0
1091,04/01/2025 08:52,286,Moran LLC,Sanchezhaven,Amex,Desktop,0
1092,01/02/2025 11:59,104.88,Robles-Smith,Kennethchester,MasterCard,Mobile,0
1093,14/01/2025 10:06,93.58,"Andrews, Perez and Smith",West Tonyashire,MasterCard,Desktop,0
1094,08/01/2025 00:32,71.89,Mclean LLC,Lake Tara,Visa,Mobile,0
1095,09/01/2025 16:31,26.22,Shelton LLC,Salazarburgh,Amex,Desktop,0
1096,02/01/2025 23:58,19.42,"Martinez, Hines and Best",Villanuevaland,MasterCard,Desktop,0
1097,05/01/2025 12:26,24.91,Davis LLC,East Karen,Discover,Tablet,0
1098,10/01/2025 20:44,20.63,Johnson Ltd,Port Danielside,Amex,Mobile,0
1099,27/01/2025 05:08,151.22,"White, Mcfarland and Collins",Jacquelinetown,MasterCard,Tablet,0
1100,27/01/2025 23:17,43.1,French-Robbins,Rossland,Amex,Tablet,0
1101,01/01/2025 18:40,5.96,Meadows-Riley,Joanneshire,Visa,Mobile,0
1102,30/01/2025 04:32,347.71,Singleton-Long,Lake James,Amex,Desktop,0
1103,09/01/2025 04:04,215.23,"Lowe, Cox and Rodriguez",North Lance,MasterCard,Tablet,0
1104,15/01/2025 03:16,262.77,Reed-Fischer,Rogersview,Visa,Mobile,0
1105,22/01/2025 08:21,528,Duffy-Rice,Lake Davidbury,Amex,Desktop,0
1106,19/01/2025 14:57,19.1,Sherman PLC,Calvinstad,Discover,Tablet,0
1107,17/01/2025 23:54,50.46,Roman-Clark,Smithfort,MasterCard,Tablet,0
1108,18/01/2025 20:46,141.98,Reyes-Solis,Randyland,Visa,Tablet,0
1109,08/01/2025 22:48,119.08,Lester Ltd,South Jean,Amex,Desktop,0
1110,03/02/2025 12:12,16.71,Rodriguez Ltd,Williamstown,Discover,Tablet,0
1111,16/01/2025 20:47,169.19,"Hunt, Vega and Smith",North Kristenmouth,MasterCard,Desktop,0
1112,08/01/2025 09:45,25.42,Rodriguez-Miller,Kaiserside,Discover,Tablet,0
1113,15/01/2025 18:57,25.34,"Richards, Schroeder and Farmer",Nancyland,Amex,Mobile,0
1114,27/01/2025 02:22,77,Montgomery and Sons,South Alejandro,Amex,Tablet,0
1115,10/01/2025 10:01,89.88,Mckee Inc,Jennifershire,Visa,Mobile,0
1116,04/01/2025 03:16,86.77,Black and Sons,Deniseport,Discover,Mobile,0
1117,07/01/2025 00:28,9.59,"Curtis, Kennedy and Lara",Vaughnbury,Visa,Mobile,0
1118,07/01/2025 04:39,209.93,Perkins-Grimes,Edwardsbury,MasterCard,Desktop,0
1119,01/02/2025 11:46,30.87,Martinez Group,Kristinborough,Visa,Mobile,0
1120,22/01/2025 13:20,13.87,Robinson-Webb,Fowlerstad,MasterCard,Tablet,0
1121,08/01/2025 17:05,219.6,Bean-Rojas,Brownfurt,Amex,Desktop,0
1122,27/01/2025 18:24,311.57,Young and Sons,South Amandatown,Amex,Mobile,0
1123,16/01/2025 16:08,198.14,"Graham, Davis and Jones",Ericaside,Discover,Desktop,0
1124,25/01/2025 22:34,165.82,"Cortez, Boyd and Ryan",South Robin,MasterCard,Desktop,0
1125,02/01/2025 05:09,106.49,Jackson and Sons,Trevorport,Amex,Desktop,0
1126,04/02/2025 01:44,80.04,"Williams, Washington and Pierce",Rileymouth,Discover,Tablet,0
1127,17/01/2025 22:41,9.1,Hudson-Jackson,West Alison,Discover,Mobile,1
1128,05/02/2025 03:08,52.5,"Richardson, Molina and Hogan",Lake Christineport,Visa,Desktop,0
1129,29/01/2025 14:23,46.63,Martin-Martinez,North Jessicaside,Discover,Desktop,0
1130,25/01/2025 21:49,30.08,"Hernandez, Bailey and Price",Port Brianfort,Amex,Desktop,0
1131,09/01/2025 18:42,128.53,"Durham, Murray and Anderson",Ferrellhaven,Visa,Mobile,0
1132,10/01/2025 01:44,68.49,"Wilcox, Gutierrez and Hughes",Leroyberg,MasterCard,Desktop,0
1133,08/01/2025 10:03,8.45,Anderson-Moore,Ashleymouth,MasterCard,Desktop,0
1134,03/01/2025 13:00,24.87,"Chase, Bradshaw and Smith",Lake Johnfort,Amex,Tablet,0
1135,01/02/2025 01:42,114.97,Wilkins PLC,Smithburgh,Amex,Mobile,0
1136,19/01/2025 22:34,7.92,Lee-Cruz,Dawsonshire,Visa,Tablet,0
1137,01/01/2025 20:09,190.52,Soto PLC,Millerburgh,Visa,Mobile,0
1138,21/01/2025 17:00,68.35,Stewart PLC,South Georgeport,Amex,Mobile,0
1139,15/01/2025 07:21,65.51,"Miller, Harper and Torres",Fisherstad,Amex,Mobile,0
1140,06/01/2025 14:23,89.75,Mccarty PLC,West Gregory,MasterCard,Tablet,0
1141,11/01/2025 01:22,174.11,Delgado-Mckenzie,Port James,MasterCard,Tablet,0
1142,10/01/2025 09:55,42.74,"Marquez, Molina and Smith",North Nancyfort,MasterCard,Tablet,0
1143,01/02/2025 05:43,113.33,Hernandez-Wells,New Guy,Amex,Tablet,0
1144,30/01/2025 06:05,83.41,"Aguilar, Wright and Roth",Christopherton,Discover,Desktop,0
1145,22/01/2025 23:32,31.06,Taylor-Farrell,Hooverborough,Amex,Desktop,0
1146,23/01/2025 22:12,210.89,Martinez LLC,Gavinmouth,Amex,Desktop,0
1147,22/01/2025 21:06,159.67,"Woodard, Taylor and Farrell",Hallland,MasterCard,Mobile,0
1148,11/01/2025 04:21,107.43,"Craig, Diaz and Moreno",Kennedyside,Amex,Desktop,0
1149,29/01/2025 23:47,190.1,"Dennis, Donaldson and Carlson",Wallacetown,Visa,Mobile,0
1150,13/01/2025 02:20,201.96,Oneill and Sons,Mcclainmouth,Amex,Tablet,0
1151,17/01/2025 03:36,123.22,Tran Inc,Lydiaborough,Amex,Mobile,0
1152,24/01/2025 10:56,181.41,Grant-Patton,Muellerfort,Amex,Mobile,0
1153,15/01/2025 23:12,119.56,Johnson LLC,New Williamview,Amex,Desktop,0
1154,01/02/2025 14:01,113.99,Bell-Munoz,South Matthew,Discover,Tablet,0
1155,27/01/2025 10:42,96.39,"Davis, Gonzales and Hill",Lake Kevin,Amex,Tablet,0
1156,14/01/2025 18:51,139.72,Hale-Haas,South Sandy,Visa,Desktop,0
1157,22/01/2025 00:19,17.27,Foster Ltd,Anthonyfort,Visa,Tablet,0
1158,01/02/2025 05:27,212.75,Campos Group,Lake Latoyaborough,Amex,Tablet,0
1159,27/01/2025 14:57,205.45,"Hurley, Sullivan and Huffman",Morrismouth,MasterCard,Tablet,0
1160,22/01/2025 03:43,2.97,Turner Group,Danielburgh,Discover,Desktop,0
1161,27/01/2025 02:07,174.76,"Munoz, Phillips and Huerta",North Renee,Amex,Tablet,0
1162,08/01/2025 06:07,13.8,Marquez PLC,Stoneland,Amex,Mobile,0
1163,07/01/2025 15:11,40.81,Wade PLC,Mooreville,Amex,Mobile,0
1164,06/01/2025 10:05,136.07,Mills-Bowman,Rachelville,MasterCard,Tablet,0
1165,06/01/2025 08:16,17.53,Brown and Sons,Port Rachaelburgh,MasterCard,Desktop,0
1166,04/01/2025 19:19,170.36,"Edwards, Stevens and Reid",West Kristin,MasterCard,Desktop,0
1167,01/01/2025 18:17,178.46,"Oliver, Parker and Woods",West Jo,Discover,Desktop,0
1168,10/01/2025 01:12,70.82,Brooks-Castro,North Crystalton,Visa,Tablet,0
1169,01/02/2025 14:32,0.64,Jones-Park,Elizabethmouth,Discover,Tablet,0
1170,29/01/2025 11:46,33.83,Smith-Allen,New Gabriellachester,MasterCard,Mobile,0
1171,17/01/2025 05:30,95.95,Young-Hensley,South Elizabeth,Visa,Desktop,0
1172,05/02/2025 19:51,397.32,"Smith, Rodriguez and Perez",Jamesfort,Visa,Mobile,0
1173,20/01/2025 16:29,99.92,Keith-Castro,South Tina,MasterCard,Mobile,0
1174,18/01/2025 07:15,30.08,Reynolds and Sons,New Derrickside,MasterCard,Desktop,0
1175,05/02/2025 08:05,100.51,"Li, Hawkins and Mathews",New Brianshire,Discover,Tablet,0
1176,04/01/2025 05:11,77.65,Jenkins-Johnson,North Angela,MasterCard,Tablet,0
1177,12/01/2025 06:01,151.34,"Chambers, Shannon and Arnold",Fosterland,Visa,Mobile,1
1178,30/01/2025 01:50,11.31,Boyd-Miller,Lake Jenniferborough,Amex,Mobile,0
1179,02/01/2025 19:10,143.14,"Sanchez, Cruz and Thompson",Sheriport,MasterCard,Mobile,0
1180,03/02/2025 18:49,77.93,"Taylor, Wright and Ortiz",Brendahaven,MasterCard,Mobile,0
1181,29/01/2025 05:44,329.66,"Clark, Chen and Caldwell",Mercadoville,Discover,Desktop,0
1182,26/01/2025 03:49,41.84,Pacheco PLC,Jenniferside,Discover,Mobile,0
1183,12/01/2025 21:35,100.14,Hebert-Arnold,Shawburgh,MasterCard,Mobile,0
1184,21/01/2025 03:18,268.87,"Castro, Douglas and Lopez",Jonesfort,Visa,Tablet,0
1185,15/01/2025 20:17,10.82,"Tucker, Rogers and Mcdaniel",New Dylan,Visa,Tablet,0
1186,13/01/2025 03:41,276.83,Daniels-Huff,Davisburgh,Amex,Tablet,0
1187,02/01/2025 09:16,116.44,Hamilton Inc,Lake Robertaville,MasterCard,Desktop,0
1188,03/01/2025 01:15,7.02,Beard-Potter,Gregoryton,Discover,Desktop,0
1189,26/01/2025 01:18,35.81,Sanchez Group,Candicechester,Visa,Tablet,0
1190,20/01/2025 02:48,123.16,"Hall, Chan and Thomas",Crawfordhaven,Amex,Tablet,0
1191,03/01/2025 08:29,6.97,Fuller Group,North Kathleen,MasterCard,Mobile,0
1192,04/02/2025 23:17,87.27,"Buchanan, Ball and Lee",Johnsonstad,Visa,Mobile,0
1193,27/01/2025 06:15,42.45,Sanford Group,Brianaborough,MasterCard,Desktop,0
1194,16/01/2025 16:38,97,"Stafford, English and Dorsey",East Leslie,MasterCard,Desktop,0
1195,02/02/2025 20:26,4.68,"Willis, Sutton and Green",New Robert,Visa,Mobile,0
1196,10/01/2025 13:38,205.21,"Prince, Carter and Stephens",New Jenniferfurt,Visa,Tablet,0
1197,01/01/2025 21:09,363.02,Miller Inc,East Nicholas,Visa,Mobile,0
1198,13/01/2025 02:27,346.98,Singleton-Garcia,Richardsonberg,MasterCard,Desktop,0
1199,16/01/2025 19:30,138.49,Montes Ltd,Thomastown,MasterCard,Desktop,0
1200,04/01/2025 20:33,13.94,Collins and Sons,New Rebecca,Amex,Mobile,0
1201,24/01/2025 10:45,141.99,George-Curtis,East Tiffanyfort,Discover,Mobile,0
1202,30/01/2025 17:30,2.49,Oliver-Frost,Willisview,MasterCard,Mobile,0
1203,03/02/2025 07:05,2.24,Yu-Frye,East Anthony,Discover,Desktop,0
1204,13/01/2025 16:03,39.1,Martinez and Sons,South Christopher,Visa,Tablet,0
1205,19/01/2025 02:19,67.07,Black and Sons,North Jamesport,MasterCard,Mobile,0
1206,12/01/2025 09:57,147.14,"Mcbride, Stout and Page",North Barbarafort,Amex,Desktop,0
1207,14/01/2025 08:17,114.98,Bartlett Group,New Nicholas,Amex,Desktop,0
1208,06/01/2025 00:56,59.04,Wright-Morales,Berryside,Discover,Desktop,0
1209,15/01/2025 21:20,31.97,"Long, Thomas and Sanchez",Hunterhaven,Visa,Mobile,0
1210,19/01/2025 00:15,585.15,Solis Group,East Matthewburgh,Discover,Mobile,0
1211,08/01/2025 17:42,55.54,Scott-Parker,Toddview,Visa,Tablet,0
1212,02/02/2025 03:56,60.04,Willis Ltd,New Rachel,Amex,Desktop,0
